en,fr
"Having gotten even friendlier and more innocent, Eevee tries to play with anyone around, only to end up crushing them with its immense body.","Son adorable innocence a pris des proportions XXL. Il cherche à jouer avec tout le monde, mais il est si grand qu’il écrase ses camarades de jeu."
,
"Terrifyingly strong, this Pokémon is the size of a mountain—and moves about as much as one as well.",Il possède une force terrifiante. Son corps gigantesque et son inertie presque totale le rendent comparable à une montagne.
"Known as Articuno, this Pokémon fires beams that can immobilize opponents as if they had been frozen solid.",Artikodin est le nom qui a été choisi pour ce Pokémon capable de projeter un rayon qui immobilise sa cible comme s’il la gelait.
"One kick from its powerful legs will pulverize a dump truck. Supposedly, this Pokémon runs through the mountains at over 180 mph.",Ses pattes sont assez robustes pour pulvériser un camion-benne d’un seul coup. On dit qu’il court dans les montagnes à plus de 300 km/h.
The sinister aura that blazes like molten fire around this Pokémon is what inspired the name Moltres.,Sulfura est le nom qui a été choisi pour ce Pokémon dont l’aura maléfique brûle intensément.
,
,
,
"While chanting strange spells, this Pokémon combines its internal toxins with what it’s eaten, creating strange potions.","Il mélange ce qu’il ingère aux toxines produites par son corps, tout en récitant de mystérieuses incantations, afin de créer un étrange breuvage."
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Sudden climate change wiped out this ancient kind of Corsola. This Pokémon absorbs others’ life-force through its branches.,Il s’agit d’un Corayon mort il y a longtemps à cause d’un changement brutal de l’environnement. Il vole l’essence vitale des gens avec ses branches.
,
,
,
,
,
"Thought to be the oldest form of Zigzagoon, it moves in zigzags and wreaks havoc upon its surroundings.","C’est l’apparence originelle de Zigzaton, et donc la plus ancienne. Il sème le désordre en courant partout en zigzag."
This very aggressive Pokémon will recklessly challenge opponents stronger than itself.,"Il a un caractère extrêmement bagarreur. Il provoque ses adversaires sur un coup de tête, même s’ils sont bien plus grands et forts que lui."
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
The faint scent that emanates from its full blossom entices bug Pokémon to it.,Les pétales de sa fleur épanouie émettent une odeur délicate qui attire les Pokémon Insecte.
Its appearance changes depending on the environment. One theory suggests that living in cold seas causes Shellos to take on this form.,"Son apparence diffère en fonction de son environnement. Selon une théorie, il prendrait cette forme dans les mers froides."
"Its body is covered in a sticky slime. It’s very susceptible to dehydration, so it can’t spend too much time on land.","Il est couvert d’une substance visqueuse. Il ne peut rester trop longtemps sur la terre ferme, sous peine de se déshydrater."
,
,
,
,
,
This form of Rotom enjoys making mischief by turning up the heat. It will gleefully burn your favorite outfit.,"Sous cette forme, Motisma adore utiliser la chaleur pour faire des bêtises, comme brûler les vêtements favoris des gens."
This Rotom has possessed a washing machine that uses a special motor. It blasts out water to get enemies to back down.,Il a pris possession d’une machine à laver munie d’un moteur spécial. Il intimide ses ennemis en les aspergeant d’eau.
"When it’s like this, Rotom likes to play pranks that are freezing cold. You may find it’s turned the bath you just filled to solid ice!","Sous cette forme, Motisma adore utiliser l’air froid pour faire des bêtises, comme geler le bain chaud d’une personne avant qu’elle n’y mette le pied."
This Rotom has taken over a fan that has a special motor. Its gusts of wind blow its opponents away!,Il a pris possession d’un ventilateur muni d’un moteur spécial. Il crée des bourrasques pour balayer ses ennemis.
"In this form, Rotom focuses its antics on plants. Any flowers you were growing are going to get mowed down.","Sous cette forme, Motisma adore utiliser les plantes pour faire des bêtises, comme arracher les fleurs cultivées avec amour."
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
This Pokémon is intelligent and intensely proud. People will sit up and take notice if you become the Trainer of one.,Ce Pokémon est aussi intelligent qu’il est arrogant. Les Dresseurs de Déflaisan sont tenus en haute estime.
,
"Known for their violence, these Pokémon have the most fights with schools of red- striped Basculin.","Connus pour leur violence, ils se battent le plus souvent contre les bancs de Bargantua Motif Rouge."
"The colder they get, the more energetic they are. They freeze their breath to make snowballs, using them as ammo for playful snowball fights.","Plus leur corps est froid, plus ils sont en forme. Ils s’amusent en faisant des batailles de boules de neige, qu’ils créent en refroidissant leur souffle."
"When wounded, it stops moving. It goes as still as stone to meditate, sharpening its mind and spirit.","Quand il est blessé, il devient aussi immobile que la pierre. Il est en fait en train d’aiguiser son esprit grâce à la méditation."
"Though it has a gentle disposition, it’s also very strong. It will quickly freeze the snowball on its head before going for a headbutt.","Il est doux de nature, mais aussi très puissant. Il gèle la boule de neige sur sa tête en un instant avant de donner des coups de boule."
"Darmanitan takes this form when enraged. It won’t stop spewing flames until its rage has settled, even if its body starts to melt.","C’est la forme courroucée de Darumacho. Même si son corps fond, il crache du feu dans tous les sens jusqu’à ce que sa colère s’apaise."
It’s said that this Pokémon was formed when an ancient clay tablet was drawn to a vengeful spirit.,On pense que ce Pokémon est né d’une âme vengeresse aspirée par une ancienne tablette d’argile.
"It sprays toxic gas from its mouth and fingers. If the gas engulfs you, the toxins will seep in all the way down to your bones.",Quiconque entre en contact avec le gaz toxique qui jaillit de sa bouche et de ses doigts sera empoisonné jusqu’aux os.
,
,
,
,
,
,
"Its thin, veillike arms have tens of thousands of poisonous stingers. Females have slightly longer stingers.","Ses membres en forme de voiles fins sont couverts de milliers de dards venimeux. Chez la femelle, ces dards sont un peu plus longs."
The crown on its head gets bigger and bigger as it absorbs more and more of the life-force of other creatures.,La couronne sur sa tête grossit de plus en plus à mesure que ce Pokémon aspire de l’énergie vitale.
"Its conspicuous lips lure prey in as it lies in wait in the mud. When prey gets close, Stunfisk clamps its jagged steel fins down on them.",Il se cache dans la boue et attire l’attention de ses proies avec son étrange bouche. Il les coince ensuite dans ses nageoires d’acier dentelées.
,
,
,
It has foreseen that a world of truth will arrive for people and Pokémon. It strives to protect that future.,Il a prédit un futur où humains et Pokémon vivront dans un monde où la Réalité prévaut. Il fait tout son possible pour protéger cet avenir.
The sameness of Zekrom’s and Kyurem’s genes allowed Kyurem to absorb Zekrom. Kyurem can now use the power of both electricity and ice.,"En absorbant Zekrom, avec qui il partage le même ADN, il est devenu capable d’utiliser à la fois l’énergie de l’électricité et de la glace."
